date,state,district,enrolment_count,update_count,Age_Group_0_18,Age_Group_19_40,Age_Group_41_60,Age_Group_60_Plus,year,month,day_of_week,is_weekend,year_month
2023-07-01,Karnataka,Karnataka_District,4982,1435,1245,2241,1096,398,2023,7,5,1,2023-07
2023-07-01,Tamil Nadu,Tamil_District,5316,1244,1329,2392,1169,425,2023,7,5,1,2023-07
2023-07-01,Delhi,Delhi_District,3157,485,789,1420,694,252,2023,7,5,1,2023-07
2023-07-01,West Bengal,West_District,4140,780,1035,1863,910,331,2023,7,5,1,2023-07
2023-07-02,Maharashtra,Maharashtra_District,5914,783,1478,2661,1301,473,2023,7,6,1,2023-07
2023-07-02,Uttar Pradesh,Uttar_District,9007,1210,2251,4053,1981,720,2023,7,6,1,2023-07
2023-07-02,Karnataka,Karnataka_District,4963,505,1240,2233,1091,397,2023,7,6,1,2023-07
2023-07-02,Tamil Nadu,Tamil_District,5658,1093,1414,2546,1244,452,2023,7,6,1,2023-07
2023-07-02,Delhi,Delhi_District,3607,963,901,1623,793,288,2023,7,6,1,2023-07
2023-07-02,West Bengal,West_District,3584,522,896,1612,788,286,2023,7,6,1,2023-07
2023-07-03,Maharashtra,Maharashtra_District,10404,1251,2601,4681,2288,832,2023,7,0,0,2023-07
2023-07-03,Uttar Pradesh,Uttar_District,15951,3621,3987,7177,3509,1276,2023,7,0,0,2023-07
2023-07-03,Karnataka,Karnataka_District,7881,1743,1970,3546,1733,630,2023,7,0,0,2023-07
2023-07-03,Tamil Nadu,Tamil_District,9557,1886,2389,4300,2102,764,2023,7,0,0,2023-07
2023-07-03,Delhi,Delhi_District,5039,627,1259,2267,1108,403,2023,7,0,0,2023-07
2023-07-03,West Bengal,West_District,6368,1773,1592,2865,1400,509,2023,7,0,0,2023-07
2023-07-04,Maharashtra,Maharashtra_District,10304,2986,2576,4636,2266,824,2023,7,1,0,2023-07
2023-07-04,Uttar Pradesh,Uttar_District,15527,3952,3881,6987,3415,1242,2023,7,1,0,2023-07
2023-07-04,Karnataka,Karnataka_District,8187,1336,2046,3684,1801,654,2023,7,1,0,2023-07
2023-07-04,Tamil Nadu,Tamil_District,9041,2224,2260,4068,1989,723,2023,7,1,0,2023-07
2023-07-04,Delhi,Delhi_District,5586,1014,1396,2513,1228,446,2023,7,1,0,2023-07
2023-07-04,West Bengal,West_District,6597,780,1649,2968,1451,527,2023,7,1,0,2023-07
2023-07-05,Maharashtra,Maharashtra_District,10441,1256,2610,4698,2297,835,2023,7,2,0,2023-07
2023-07-05,Uttar Pradesh,Uttar_District,15678,4631,3919,7055,3449,1254,2023,7,2,0,2023-07
2023-07-05,Karnataka,Karnataka_District,7796,809,1949,3508,1715,623,2023,7,2,0,2023-07
2023-07-05,Tamil Nadu,Tamil_District,8668,2322,2167,3900,1906,693,2023,7,2,0,2023-07
2023-07-05,Delhi,Delhi_District,5643,1667,1410,2539,1241,451,2023,7,2,0,2023-07
2023-07-05,West Bengal,West_District,6425,1707,1606,2891,1413,514,2023,7,2,0,2023-07
2023-07-06,Maharashtra,Maharashtra_District,9987,1590,2496,4494,2197,798,2023,7,3,0,2023-07
2023-07-06,Uttar Pradesh,Uttar_District,15479,2816,3869,6965,3405,1238,2023,7,3,0,2023-07
2023-07-06,Karnataka,Karnataka_District,7919,2183,1979,3563,1742,633,2023,7,3,0,2023-07
2023-07-06,Tamil Nadu,Tamil_District,8855,1100,2213,3984,1948,708,2023,7,3,0,2023-07
2023-07-06,Delhi,Delhi_District,5677,780,1419,2554,1248,454,2023,7,3,0,2023-07
2023-07-06,West Bengal,West_District,6568,887,1642,2955,1444,525,2023,7,3,0,2023-07
2023-07-07,Maharashtra,Maharashtra_District,10759,1634,2689,4841,2366,860,2023,7,4,0,2023-07
2023-07-07,Uttar Pradesh,Uttar_District,15930,1858,3982,7168,3504,1274,2023,7,4,0,2023-07
2023-07-07,Karnataka,Karnataka_District,7801,1694,1950,3510,1716,624,2023,7,4,0,2023-07
2023-07-07,Tamil Nadu,Tamil_District,9105,2167,2276,4097,2003,728,2023,7,4,0,2023-07
2023-07-07,Delhi,Delhi_District,5061,818,1265,2277,1113,404,2023,7,4,0,2023-07
2023-07-07,West Bengal,West_District,6222,1806,1555,2799,1368,497,2023,7,4,0,2023-07
2023-07-08,Maharashtra,Maharashtra_District,5997,1627,1499,2698,1319,479,2023,7,5,1,2023-07
2023-07-08,Uttar Pradesh,Uttar_District,8998,1098,2249,4049,1979,719,2023,7,5,1,2023-07
2023-07-08,Karnataka,Karnataka_District,4726,1267,1181,2126,1039,378,2023,7,5,1,2023-07
2023-07-08,Tamil Nadu,Tamil_District,5952,1260,1488,2678,1309,476,2023,7,5,1,2023-07
2023-07-08,Delhi,Delhi_District,2818,481,704,1268,619,225,2023,7,5,1,2023-07
2023-07-08,West Bengal,West_District,4112,1001,1028,1850,904,328,2023,7,5,1,2023-07
2023-07-09,Maharashtra,Maharashtra_District,6612,1333,1653,2975,1454,528,2023,7,6,1,2023-07
2023-07-09,Uttar Pradesh,Uttar_District,9733,2629,2433,4379,2141,778,2023,7,6,1,2023-07
2023-07-09,Karnataka,Karnataka_District,5124,727,1281,2305,1127,409,2023,7,6,1,2023-07
2023-07-09,Tamil Nadu,Tamil_District,5056,1332,1264,2275,1112,404,2023,7,6,1,2023-07
2023-07-09,Delhi,Delhi_District,3390,802,847,1525,745,271,2023,7,6,1,2023-07
2023-07-09,West Bengal,West_District,4361,436,1090,1962,959,348,2023,7,6,1,2023-07
2023-07-10,Maharashtra,Maharashtra_District,10381,2554,2595,4671,2283,830,2023,7,0,0,2023-07
2023-07-10,Uttar Pradesh,Uttar_District,15264,4085,3816,6868,3358,1221,2023,7,0,0,2023-07
2023-07-10,Karnataka,Karnataka_District,7595,1965,1898,3417,1670,607,2023,7,0,0,2023-07
2023-07-10,Tamil Nadu,Tamil_District,9200,2100,2300,4140,2024,736,2023,7,0,0,2023-07
2023-07-10,Delhi,Delhi_District,5161,1127,1290,2322,1135,412,2023,7,0,0,2023-07
2023-07-10,West Bengal,West_District,6890,1040,1722,3100,1515,551,2023,7,0,0,2023-07
2023-07-11,Maharashtra,Maharashtra_District,10197,2834,2549,4588,2243,815,2023,7,1,0,2023-07
2023-07-11,Uttar Pradesh,Uttar_District,16054,3228,4013,7224,3531,1284,2023,7,1,0,2023-07
2023-07-11,Karnataka,Karnataka_District,8031,2145,2007,3613,1766,642,2023,7,1,0,2023-07
2023-07-11,Tamil Nadu,Tamil_District,9403,1204,2350,4231,2068,752,2023,7,1,0,2023-07
2023-07-11,Delhi,Delhi_District,5024,1358,1256,2260,1105,401,2023,7,1,0,2023-07
2023-07-11,West Bengal,West_District,6585,1434,1646,2963,1448,526,2023,7,1,0,2023-07
2023-07-12,Maharashtra,Maharashtra_District,10395,2557,2598,4677,2286,831,2023,7,2,0,2023-07
2023-07-12,Uttar Pradesh,Uttar_District,15140,3031,3785,6813,3330,1211,2023,7,2,0,2023-07
2023-07-12,Karnataka,Karnataka_District,8058,1619,2014,3626,1772,644,2023,7,2,0,2023-07
2023-07-12,Tamil Nadu,Tamil_District,9344,1260,2336,4204,2055,747,2023,7,2,0,2023-07
2023-07-12,Delhi,Delhi_District,4971,1067,1242,2236,1093,397,2023,7,2,0,2023-07
2023-07-12,West Bengal,West_District,6050,1461,1512,2722,1331,484,2023,7,2,0,2023-07
2023-07-13,Maharashtra,Maharashtra_District,10294,2813,2573,4632,2264,823,2023,7,3,0,2023-07
2023-07-13,Uttar Pradesh,Uttar_District,15505,1624,3876,6977,3411,1240,2023,7,3,0,2023-07
2023-07-13,Karnataka,Karnataka_District,7532,1621,1883,3389,1657,602,2023,7,3,0,2023-07
2023-07-13,Tamil Nadu,Tamil_District,9322,1171,2330,4194,2050,745,2023,7,3,0,2023-07
2023-07-13,Delhi,Delhi_District,5529,1425,1382,2488,1216,442,2023,7,3,0,2023-07
2023-07-13,West Bengal,West_District,6805,1572,1701,3062,1497,544,2023,7,3,0,2023-07
2023-07-14,Maharashtra,Maharashtra_District,10526,2689,2631,4736,2315,842,2023,7,4,0,2023-07
2023-07-14,Uttar Pradesh,Uttar_District,15758,2170,3939,7091,3466,1260,2023,7,4,0,2023-07
2023-07-14,Karnataka,Karnataka_District,7785,1964,1946,3503,1712,622,2023,7,4,0,2023-07
2023-07-14,Tamil Nadu,Tamil_District,9114,2610,2278,4101,2005,729,2023,7,4,0,2023-07
2023-07-14,Delhi,Delhi_District,5274,637,1318,2373,1160,421,2023,7,4,0,2023-07
2023-07-14,West Bengal,West_District,6574,1947,1643,2958,1446,525,2023,7,4,0,2023-07
2023-07-15,Maharashtra,Maharashtra_District,6270,1853,1567,2821,1379,501,2023,7,5,1,2023-07
2023-07-15,Uttar Pradesh,Uttar_District,9852,2527,2463,4433,2167,788,2023,7,5,1,2023-07
2023-07-15,Karnataka,Karnataka_District,4371,455,1092,1966,961,349,2023,7,5,1,2023-07
2023-07-15,Tamil Nadu,Tamil_District,5568,968,1392,2505,1224,445,2023,7,5,1,2023-07
2023-07-15,Delhi,Delhi_District,2793,723,698,1256,614,223,2023,7,5,1,2023-07
2023-07-15,West Bengal,West_District,4351,971,1087,1957,957,348,2023,7,5,1,2023-07
2023-07-16,Maharashtra,Maharashtra_District,5880,1179,1470,2646,1293,470,2023,7,6,1,2023-07
2023-07-16,Uttar Pradesh,Uttar_District,9692,2332,2423,4361,2132,775,2023,7,6,1,2023-07
2023-07-16,Karnataka,Karnataka_District,4585,1195,1146,2063,1008,366,2023,7,6,1,2023-07
2023-07-16,Tamil Nadu,Tamil_District,5173,652,1293,2327,1138,413,2023,7,6,1,2023-07
2023-07-16,Delhi,Delhi_District,3148,481,787,1416,692,251,2023,7,6,1,2023-07
2023-07-16,West Bengal,West_District,3467,726,866,1560,762,277,2023,7,6,1,2023-07
2023-07-17,Maharashtra,Maharashtra_District,10399,1212,2599,4679,2287,831,2023,7,0,0,2023-07
2023-07-17,Uttar Pradesh,Uttar_District,15972,4717,3993,7187,3513,1277,2023,7,0,0,2023-07
2023-07-17,Karnataka,Karnataka_District,7441,1353,1860,3348,1637,595,2023,7,0,0,2023-07
2023-07-17,Tamil Nadu,Tamil_District,8790,1257,2197,3955,1933,703,2023,7,0,0,2023-07
2023-07-17,Delhi,Delhi_District,4722,668,1180,2124,1038,377,2023,7,0,0,2023-07
2023-07-17,West Bengal,West_District,6806,1406,1701,3062,1497,544,2023,7,0,0,2023-07
2023-07-18,Maharashtra,Maharashtra_District,10526,3100,2631,4736,2315,842,2023,7,1,0,2023-07
2023-07-18,Uttar Pradesh,Uttar_District,15713,3612,3928,7070,3456,1257,2023,7,1,0,2023-07
2023-07-18,Karnataka,Karnataka_District,7877,1143,1969,3544,1732,630,2023,7,1,0,2023-07
2023-07-18,Tamil Nadu,Tamil_District,9197,1600,2299,4138,2023,735,2023,7,1,0,2023-07
2023-07-18,Delhi,Delhi_District,5544,1012,1386,2494,1219,443,2023,7,1,0,2023-07
2023-07-18,West Bengal,West_District,6347,1473,1586,2856,1396,507,2023,7,1,0,2023-07
2023-07-19,Maharashtra,Maharashtra_District,10656,1826,2664,4795,2344,852,2023,7,2,0,2023-07
2023-07-19,Uttar Pradesh,Uttar_District,15256,3110,3814,6865,3356,1220,2023,7,2,0,2023-07
2023-07-19,Karnataka,Karnataka_District,8256,1493,2064,3715,1816,660,2023,7,2,0,2023-07
2023-07-19,Tamil Nadu,Tamil_District,9328,2307,2332,4197,2052,746,2023,7,2,0,2023-07
2023-07-19,Delhi,Delhi_District,5340,715,1335,2403,1174,427,2023,7,2,0,2023-07
2023-07-19,West Bengal,West_District,6457,842,1614,2905,1420,516,2023,7,2,0,2023-07
2023-07-20,Maharashtra,Maharashtra_District,10571,2493,2642,4756,2325,845,2023,7,3,0,2023-07
2023-07-20,Uttar Pradesh,Uttar_District,15792,3423,3948,7106,3474,1263,2023,7,3,0,2023-07
2023-07-20,Karnataka,Karnataka_District,8068,880,2017,3630,1774,645,2023,7,3,0,2023-07
2023-07-20,Tamil Nadu,Tamil_District,8804,1925,2201,3961,1936,704,2023,7,3,0,2023-07
2023-07-20,Delhi,Delhi_District,5158,1045,1289,2321,1134,412,2023,7,3,0,2023-07
2023-07-20,West Bengal,West_District,6383,1474,1595,2872,1404,510,2023,7,3,0,2023-07
2023-07-21,Maharashtra,Maharashtra_District,10399,2062,2599,4679,2287,831,2023,7,4,0,2023-07
2023-07-21,Uttar Pradesh,Uttar_District,15852,2989,3963,7133,3487,1268,2023,7,4,0,2023-07
2023-07-21,Karnataka,Karnataka_District,7770,2089,1942,3496,1709,621,2023,7,4,0,2023-07
2023-07-21,Tamil Nadu,Tamil_District,8944,2417,2236,4024,1967,715,2023,7,4,0,2023-07
2023-07-21,Delhi,Delhi_District,4947,1108,1236,2226,1088,395,2023,7,4,0,2023-07
2023-07-21,West Bengal,West_District,6826,988,1706,3071,1501,546,2023,7,4,0,2023-07
2023-07-22,Maharashtra,Maharashtra_District,6423,742,1605,2890,1413,513,2023,7,5,1,2023-07
2023-07-22,Uttar Pradesh,Uttar_District,9733,1198,2433,4379,2141,778,2023,7,5,1,2023-07
2023-07-22,Karnataka,Karnataka_District,4818,1283,1204,2168,1059,385,2023,7,5,1,2023-07
2023-07-22,Tamil Nadu,Tamil_District,5351,1060,1337,2407,1177,428,2023,7,5,1,2023-07
2023-07-22,Delhi,Delhi_District,2916,595,729,1312,641,233,2023,7,5,1,2023-07
2023-07-22,West Bengal,West_District,3547,1035,886,1596,780,283,2023,7,5,1,2023-07
2023-07-23,Maharashtra,Maharashtra_District,6315,1569,1578,2841,1389,505,2023,7,6,1,2023-07
2023-07-23,Uttar Pradesh,Uttar_District,9524,1202,2381,4285,2095,761,2023,7,6,1,2023-07
2023-07-23,Karnataka,Karnataka_District,4377,775,1094,1969,962,350,2023,7,6,1,2023-07
2023-07-23,Tamil Nadu,Tamil_District,5048,1075,1262,2271,1110,403,2023,7,6,1,2023-07
2023-07-23,Delhi,Delhi_District,3610,751,902,1624,794,288,2023,7,6,1,2023-07
2023-07-23,West Bengal,West_District,3781,805,945,1701,831,302,2023,7,6,1,2023-07
2023-07-24,Maharashtra,Maharashtra_District,9909,2259,2477,4459,2179,792,2023,7,0,0,2023-07
2023-07-24,Uttar Pradesh,Uttar_District,15624,2118,3906,7030,3437,1249,2023,7,0,0,2023-07
2023-07-24,Karnataka,Karnataka_District,7855,1497,1963,3534,1728,628,2023,7,0,0,2023-07
2023-07-24,Tamil Nadu,Tamil_District,9245,2686,2311,4160,2033,739,2023,7,0,0,2023-07
2023-07-24,Delhi,Delhi_District,5658,1209,1414,2546,1244,452,2023,7,0,0,2023-07
2023-07-24,West Bengal,West_District,6620,1801,1655,2979,1456,529,2023,7,0,0,2023-07
2023-07-25,Maharashtra,Maharashtra_District,10759,2221,2689,4841,2366,860,2023,7,1,0,2023-07
2023-07-25,Uttar Pradesh,Uttar_District,16016,2619,4004,7207,3523,1281,2023,7,1,0,2023-07
2023-07-25,Karnataka,Karnataka_District,8023,2279,2005,3610,1765,641,2023,7,1,0,2023-07
2023-07-25,Tamil Nadu,Tamil_District,9538,2133,2384,4292,2098,763,2023,7,1,0,2023-07
2023-07-25,Delhi,Delhi_District,4858,491,1214,2186,1068,388,2023,7,1,0,2023-07
2023-07-25,West Bengal,West_District,6398,1266,1599,2879,1407,511,2023,7,1,0,2023-07
2023-07-26,Maharashtra,Maharashtra_District,10111,2939,2527,4549,2224,808,2023,7,2,0,2023-07
2023-07-26,Uttar Pradesh,Uttar_District,15754,3152,3938,7089,3465,1260,2023,7,2,0,2023-07
2023-07-26,Karnataka,Karnataka_District,7712,925,1928,3470,1696,616,2023,7,2,0,2023-07
2023-07-26,Tamil Nadu,Tamil_District,9432,1723,2358,4244,2075,754,2023,7,2,0,2023-07
2023-07-26,Delhi,Delhi_District,4844,871,1211,2179,1065,387,2023,7,2,0,2023-07
2023-07-26,West Bengal,West_District,6420,1866,1605,2889,1412,513,2023,7,2,0,2023-07
2023-07-27,Maharashtra,Maharashtra_District,9951,2180,2487,4477,2189,796,2023,7,3,0,2023-07
2023-07-27,Uttar Pradesh,Uttar_District,15520,2990,3880,6984,3414,1241,2023,7,3,0,2023-07
2023-07-27,Karnataka,Karnataka_District,8214,1458,2053,3696,1807,657,2023,7,3,0,2023-07
2023-07-27,Tamil Nadu,Tamil_District,8714,1398,2178,3921,1917,697,2023,7,3,0,2023-07
2023-07-27,Delhi,Delhi_District,5328,1441,1332,2397,1172,426,2023,7,3,0,2023-07
2023-07-27,West Bengal,West_District,6701,977,1675,3015,1474,536,2023,7,3,0,2023-07
2023-07-28,Maharashtra,Maharashtra_District,10810,1907,2702,4864,2378,864,2023,7,4,0,2023-07
2023-07-28,Uttar Pradesh,Uttar_District,15291,2179,3822,6880,3364,1223,2023,7,4,0,2023-07
2023-07-28,Karnataka,Karnataka_District,7790,2335,1947,3505,1713,623,2023,7,4,0,2023-07
2023-07-28,Tamil Nadu,Tamil_District,9421,977,2355,4239,2072,753,2023,7,4,0,2023-07
2023-07-28,Delhi,Delhi_District,4814,1266,1203,2166,1059,385,2023,7,4,0,2023-07
2023-07-28,West Bengal,West_District,6755,1636,1688,3039,1486,540,2023,7,4,0,2023-07
2023-07-29,Maharashtra,Maharashtra_District,6609,1486,1652,2974,1453,528,2023,7,5,1,2023-07
2023-07-29,Uttar Pradesh,Uttar_District,9279,2691,2319,4175,2041,742,2023,7,5,1,2023-07
2023-07-29,Karnataka,Karnataka_District,4239,738,1059,1907,932,339,2023,7,5,1,2023-07
2023-07-29,Tamil Nadu,Tamil_District,5381,1604,1345,2421,1183,430,2023,7,5,1,2023-07
2023-07-29,Delhi,Delhi_District,3379,1004,844,1520,743,270,2023,7,5,1,2023-07
2023-07-29,West Bengal,West_District,3886,683,971,1748,854,310,2023,7,5,1,2023-07
2023-07-30,Maharashtra,Maharashtra_District,6133,1249,1533,2759,1349,490,2023,7,6,1,2023-07
2023-07-30,Uttar Pradesh,Uttar_District,9738,2094,2434,4382,2142,779,2023,7,6,1,2023-07
2023-07-30,Karnataka,Karnataka_District,4713,714,1178,2120,1036,377,2023,7,6,1,2023-07
2023-07-30,Tamil Nadu,Tamil_District,5038,1464,1259,2267,1108,403,2023,7,6,1,2023-07
2023-07-30,Delhi,Delhi_District,3416,608,854,1537,751,273,2023,7,6,1,2023-07
2023-07-30,West Bengal,West_District,4188,1006,1047,1884,921,335,2023,7,6,1,2023-07
2023-07-31,Maharashtra,Maharashtra_District,10588,1801,2647,4764,2329,847,2023,7,0,0,2023-07
2023-07-31,Uttar Pradesh,Uttar_District,15338,1568,3834,6902,3374,1227,2023,7,0,0,2023-07
2023-07-31,Karnataka,Karnataka_District,8273,2010,2068,3722,1820,661,2023,7,0,0,2023-07
2023-07-31,Tamil Nadu,Tamil_District,9427,2723,2356,4242,2073,754,2023,7,0,0,2023-07
2023-07-31,Delhi,Delhi_District,5389,1148,1347,2425,1185,431,2023,7,0,0,2023-07
2023-07-31,West Bengal,West_District,6163,1553,1540,2773,1355,493,2023,7,0,0,2023-07
2023-08-01,Maharashtra,Maharashtra_District,8324,1034,2081,3745,1831,665,2023,8,1,0,2023-08
2023-08-01,Uttar Pradesh,Uttar_District,11516,3399,2879,5182,2533,921,2023,8,1,0,2023-08
2023-08-01,Karnataka,Karnataka_District,6101,929,1525,2745,1342,488,2023,8,1,0,2023-08
2023-08-01,Tamil Nadu,Tamil_District,7109,1790,1777,3199,1563,568,2023,8,1,0,2023-08
2023-08-01,Delhi,Delhi_District,3752,420,938,1688,825,300,2023,8,1,0,2023-08
2023-08-01,West Bengal,West_District,5223,1276,1305,2350,1149,417,2023,8,1,0,2023-08
2023-08-02,Maharashtra,Maharashtra_District,7974,2292,1993,3588,1754,637,2023,8,2,0,2023-08
2023-08-02,Uttar Pradesh,Uttar_District,11543,3227,2885,5194,2539,923,2023,8,2,0,2023-08
2023-08-02,Karnataka,Karnataka_District,6463,1335,1615,2908,1421,517,2023,8,2,0,2023-08
2023-08-02,Tamil Nadu,Tamil_District,6650,1827,1662,2992,1463,532,2023,8,2,0,2023-08
2023-08-02,Delhi,Delhi_District,3799,822,949,1709,835,303,2023,8,2,0,2023-08
2023-08-02,West Bengal,West_District,5378,1400,1344,2420,1183,430,2023,8,2,0,2023-08
2023-08-03,Maharashtra,Maharashtra_District,8368,2163,2092,3765,1840,669,2023,8,3,0,2023-08
2023-08-03,Uttar Pradesh,Uttar_District,11584,3426,2896,5212,2548,926,2023,8,3,0,2023-08
2023-08-03,Karnataka,Karnataka_District,5934,1724,1483,2670,1305,474,2023,8,3,0,2023-08
2023-08-03,Tamil Nadu,Tamil_District,6648,1425,1662,2991,1462,531,2023,8,3,0,2023-08
2023-08-03,Delhi,Delhi_District,3690,949,922,1660,811,295,2023,8,3,0,2023-08
2023-08-03,West Bengal,West_District,4848,1254,1212,2181,1066,387,2023,8,3,0,2023-08
2023-08-04,Maharashtra,Maharashtra_District,7535,1866,1883,3390,1657,602,2023,8,4,0,2023-08
2023-08-04,Uttar Pradesh,Uttar_District,11569,1395,2892,5206,2545,925,2023,8,4,0,2023-08
2023-08-04,Karnataka,Karnataka_District,5603,1324,1400,2521,1232,448,2023,8,4,0,2023-08
2023-08-04,Tamil Nadu,Tamil_District,6798,809,1699,3059,1495,543,2023,8,4,0,2023-08
2023-08-04,Delhi,Delhi_District,3640,857,910,1638,800,291,2023,8,4,0,2023-08
2023-08-04,West Bengal,West_District,5267,1168,1316,2370,1158,421,2023,8,4,0,2023-08
2023-08-05,Maharashtra,Maharashtra_District,4310,994,1077,1939,948,344,2023,8,5,1,2023-08
2023-08-05,Uttar Pradesh,Uttar_District,7457,753,1864,3355,1640,596,2023,8,5,1,2023-08
2023-08-05,Karnataka,Karnataka_District,3199,380,799,1439,703,255,2023,8,5,1,2023-08
2023-08-05,Tamil Nadu,Tamil_District,3835,463,958,1725,843,306,2023,8,5,1,2023-08
2023-08-05,Delhi,Delhi_District,1933,444,483,869,425,154,2023,8,5,1,2023-08
2023-08-05,West Bengal,West_District,2543,690,635,1144,559,203,2023,8,5,1,2023-08
2023-08-06,Maharashtra,Maharashtra_District,5183,1533,1295,2332,1140,414,2023,8,6,1,2023-08
2023-08-06,Uttar Pradesh,Uttar_District,7340,1201,1835,3303,1614,587,2023,8,6,1,2023-08
2023-08-06,Karnataka,Karnataka_District,3359,860,839,1511,738,268,2023,8,6,1,2023-08
2023-08-06,Tamil Nadu,Tamil_District,3735,727,933,1680,821,298,2023,8,6,1,2023-08
2023-08-06,Delhi,Delhi_District,1993,293,498,896,438,159,2023,8,6,1,2023-08
2023-08-06,West Bengal,West_District,3101,366,775,1395,682,248,2023,8,6,1,2023-08
2023-08-07,Maharashtra,Maharashtra_District,8491,1355,2122,3820,1868,679,2023,8,0,0,2023-08
2023-08-07,Uttar Pradesh,Uttar_District,11800,2092,2950,5310,2596,944,2023,8,0,0,2023-08
2023-08-07,Karnataka,Karnataka_District,6239,1561,1559,2807,1372,499,2023,8,0,0,2023-08
2023-08-07,Tamil Nadu,Tamil_District,6789,902,1697,3055,1493,543,2023,8,0,0,2023-08
2023-08-07,Delhi,Delhi_District,3982,974,995,1791,876,318,2023,8,0,0,2023-08
2023-08-07,West Bengal,West_District,5455,1317,1363,2454,1200,436,2023,8,0,0,2023-08
2023-08-08,Maharashtra,Maharashtra_District,7853,1526,1963,3533,1727,628,2023,8,1,0,2023-08
2023-08-08,Uttar Pradesh,Uttar_District,12340,3666,3085,5553,2714,987,2023,8,1,0,2023-08
2023-08-08,Karnataka,Karnataka_District,5782,1710,1445,2601,1272,462,2023,8,1,0,2023-08
2023-08-08,Tamil Nadu,Tamil_District,7291,1313,1822,3280,1604,583,2023,8,1,0,2023-08
2023-08-08,Delhi,Delhi_District,4066,1004,1016,1829,894,325,2023,8,1,0,2023-08
2023-08-08,West Bengal,West_District,4962,707,1240,2232,1091,396,2023,8,1,0,2023-08
2023-08-09,Maharashtra,Maharashtra_District,7701,853,1925,3465,1694,616,2023,8,2,0,2023-08
2023-08-09,Uttar Pradesh,Uttar_District,12318,2490,3079,5543,2709,985,2023,8,2,0,2023-08
2023-08-09,Karnataka,Karnataka_District,6080,1560,1520,2736,1337,486,2023,8,2,0,2023-08
2023-08-09,Tamil Nadu,Tamil_District,6666,1867,1666,2999,1466,533,2023,8,2,0,2023-08
2023-08-09,Delhi,Delhi_District,3920,731,980,1764,862,313,2023,8,2,0,2023-08
2023-08-09,West Bengal,West_District,4920,505,1230,2214,1082,393,2023,8,2,0,2023-08
2023-08-10,Maharashtra,Maharashtra_District,7526,1671,1881,3386,1655,602,2023,8,3,0,2023-08
2023-08-10,Uttar Pradesh,Uttar_District,12318,2071,3079,5543,2709,985,2023,8,3,0,2023-08
2023-08-10,Karnataka,Karnataka_District,5988,1020,1497,2694,1317,479,2023,8,3,0,2023-08
2023-08-10,Tamil Nadu,Tamil_District,6773,1728,1693,3047,1490,541,2023,8,3,0,2023-08
2023-08-10,Delhi,Delhi_District,3912,516,978,1760,860,312,2023,8,3,0,2023-08
2023-08-10,West Bengal,West_District,5395,1193,1348,2427,1186,431,2023,8,3,0,2023-08
2023-08-11,Maharashtra,Maharashtra_District,8100,1985,2025,3645,1782,648,2023,8,4,0,2023-08
2023-08-11,Uttar Pradesh,Uttar_District,12074,1661,3018,5433,2656,965,2023,8,4,0,2023-08
2023-08-11,Karnataka,Karnataka_District,6090,1199,1522,2740,1339,487,2023,8,4,0,2023-08
2023-08-11,Tamil Nadu,Tamil_District,7048,1804,1762,3171,1550,563,2023,8,4,0,2023-08
2023-08-11,Delhi,Delhi_District,4243,891,1060,1909,933,339,2023,8,4,0,2023-08
2023-08-11,West Bengal,West_District,5396,1309,1349,2428,1187,431,2023,8,4,0,2023-08
2023-08-12,Maharashtra,Maharashtra_District,5053,812,1263,2273,1111,404,2023,8,5,1,2023-08
2023-08-12,Uttar Pradesh,Uttar_District,7575,2019,1893,3408,1666,606,2023,8,5,1,2023-08
2023-08-12,Karnataka,Karnataka_District,3771,497,942,1696,829,301,2023,8,5,1,2023-08
2023-08-12,Tamil Nadu,Tamil_District,4056,707,1014,1825,892,324,2023,8,5,1,2023-08
2023-08-12,Delhi,Delhi_District,2241,665,560,1008,493,179,2023,8,5,1,2023-08
2023-08-12,West Bengal,West_District,2743,441,685,1234,603,219,2023,8,5,1,2023-08
2023-08-13,Maharashtra,Maharashtra_District,4624,926,1156,2080,1017,369,2023,8,6,1,2023-08
2023-08-13,Uttar Pradesh,Uttar_District,7008,894,1752,3153,1541,560,2023,8,6,1,2023-08
2023-08-13,Karnataka,Karnataka_District,3476,711,869,1564,764,278,2023,8,6,1,2023-08
2023-08-13,Tamil Nadu,Tamil_District,4084,612,1021,1837,898,326,2023,8,6,1,2023-08
2023-08-13,Delhi,Delhi_District,2629,503,657,1183,578,210,2023,8,6,1,2023-08
2023-08-13,West Bengal,West_District,2987,329,746,1344,657,238,2023,8,6,1,2023-08
2023-08-14,Maharashtra,Maharashtra_District,8104,1323,2026,3646,1782,648,2023,8,0,0,2023-08
2023-08-14,Uttar Pradesh,Uttar_District,11999,3013,2999,5399,2639,959,2023,8,0,0,2023-08
2023-08-14,Karnataka,Karnataka_District,6099,1374,1524,2744,1341,487,2023,8,0,0,2023-08
2023-08-14,Tamil Nadu,Tamil_District,6651,933,1662,2992,1463,532,2023,8,0,0,2023-08
2023-08-14,Delhi,Delhi_District,3705,954,926,1667,815,296,2023,8,0,0,2023-08
2023-08-14,West Bengal,West_District,4765,1378,1191,2144,1048,381,2023,8,0,0,2023-08
2023-08-15,Maharashtra,Maharashtra_District,8010,2088,2002,3604,1762,640,2023,8,1,0,2023-08
