date,state,district,enrolment_count,update_count,Age_Group_0_18,Age_Group_19_40,Age_Group_41_60,Age_Group_60_Plus,year,month,day_of_week,is_weekend,year_month
2023-06-30,Uttar Pradesh,Uttar_District,12103,2907,3025,5446,2662,968,2023,6,4,0,2023-06
2023-06-30,Karnataka,Karnataka_District,5548,1495,1387,2496,1220,443,2023,6,4,0,2023-06
2023-06-30,Tamil Nadu,Tamil_District,6662,1947,1665,2997,1465,532,2023,6,4,0,2023-06
2023-06-30,Delhi,Delhi_District,11659,2407,2914,5246,2564,932,2023,6,4,0,2023-06
2023-06-30,West Bengal,West_District,4836,1189,1209,2176,1063,386,2023,6,4,0,2023-06
2023-07-01,Maharashtra,Maharashtra_District,6431,668,1607,2893,1414,514,2023,7,5,1,2023-07
2023-07-01,Uttar Pradesh,Uttar_District,9253,1067,2313,4163,2035,740,2023,7,5,1,2023-07
2023-07-01,Karnataka,Karnataka_District,4581,902,1145,2061,1007,366,2023,7,5,1,2023-07
2023-07-01,Tamil Nadu,Tamil_District,5934,1546,1483,2670,1305,474,2023,7,5,1,2023-07
2023-07-01,Delhi,Delhi_District,3249,742,812,1462,714,259,2023,7,5,1,2023-07
2023-07-01,West Bengal,West_District,4226,1100,1056,1901,929,338,2023,7,5,1,2023-07
2023-07-02,Maharashtra,Maharashtra_District,5962,701,1490,2682,1311,476,2023,7,6,1,2023-07
2023-07-02,Uttar Pradesh,Uttar_District,9482,2634,2370,4266,2086,758,2023,7,6,1,2023-07
2023-07-02,Karnataka,Karnataka_District,5108,749,1277,2298,1123,408,2023,7,6,1,2023-07
2023-07-02,Tamil Nadu,Tamil_District,5847,1643,1461,2631,1286,467,2023,7,6,1,2023-07
2023-07-02,Delhi,Delhi_District,3127,370,781,1407,687,250,2023,7,6,1,2023-07
2023-07-02,West Bengal,West_District,3492,444,873,1571,768,279,2023,7,6,1,2023-07
2023-07-03,Maharashtra,Maharashtra_District,10836,2398,2709,4876,2383,866,2023,7,0,0,2023-07
2023-07-03,Uttar Pradesh,Uttar_District,15192,4203,3798,6836,3342,1215,2023,7,0,0,2023-07
2023-07-03,Karnataka,Karnataka_District,7646,1938,1911,3440,1682,611,2023,7,0,0,2023-07
2023-07-03,Tamil Nadu,Tamil_District,9010,2095,2252,4054,1982,720,2023,7,0,0,2023-07
2023-07-03,Delhi,Delhi_District,4810,545,1202,2164,1058,384,2023,7,0,0,2023-07
2023-07-03,West Bengal,West_District,6111,1314,1527,2749,1344,488,2023,7,0,0,2023-07
2023-07-04,Maharashtra,Maharashtra_District,10486,2470,2621,4718,2306,838,2023,7,1,0,2023-07
2023-07-04,Uttar Pradesh,Uttar_District,15644,3308,3911,7039,3441,1251,2023,7,1,0,2023-07
2023-07-04,Karnataka,Karnataka_District,7433,761,1858,3344,1635,594,2023,7,1,0,2023-07
2023-07-04,Tamil Nadu,Tamil_District,9270,2728,2317,4171,2039,741,2023,7,1,0,2023-07
2023-07-04,Delhi,Delhi_District,5170,1238,1292,2326,1137,413,2023,7,1,0,2023-07
2023-07-04,West Bengal,West_District,6451,1009,1612,2902,1419,516,2023,7,1,0,2023-07
2023-07-05,Maharashtra,Maharashtra_District,10153,2638,2538,4568,2233,812,2023,7,2,0,2023-07
2023-07-05,Uttar Pradesh,Uttar_District,15769,2579,3942,7096,3469,1261,2023,7,2,0,2023-07
2023-07-05,Karnataka,Karnataka_District,7589,1248,1897,3415,1669,607,2023,7,2,0,2023-07
2023-07-05,Tamil Nadu,Tamil_District,8782,1733,2195,3951,1932,702,2023,7,2,0,2023-07
2023-07-05,Delhi,Delhi_District,5531,1071,1382,2488,1216,442,2023,7,2,0,2023-07
2023-07-05,West Bengal,West_District,6495,1598,1623,2922,1428,519,2023,7,2,0,2023-07
2023-07-06,Maharashtra,Maharashtra_District,10488,1089,2622,4719,2307,839,2023,7,3,0,2023-07
2023-07-06,Uttar Pradesh,Uttar_District,15823,4565,3955,7120,3481,1265,2023,7,3,0,2023-07
2023-07-06,Karnataka,Karnataka_District,7446,771,1861,3350,1638,595,2023,7,3,0,2023-07
2023-07-06,Tamil Nadu,Tamil_District,9125,1220,2281,4106,2007,730,2023,7,3,0,2023-07
2023-07-06,Delhi,Delhi_District,5361,1020,1340,2412,1179,428,2023,7,3,0,2023-07
2023-07-06,West Bengal,West_District,6368,1207,1592,2865,1400,509,2023,7,3,0,2023-07
2023-07-07,Maharashtra,Maharashtra_District,10859,2914,2714,4886,2388,868,2023,7,4,0,2023-07
2023-07-07,Uttar Pradesh,Uttar_District,15964,2985,3991,7183,3512,1277,2023,7,4,0,2023-07
2023-07-07,Karnataka,Karnataka_District,8080,2048,2020,3636,1777,646,2023,7,4,0,2023-07
2023-07-07,Tamil Nadu,Tamil_District,9458,2308,2364,4256,2080,756,2023,7,4,0,2023-07
2023-07-07,Delhi,Delhi_District,5475,1464,1368,2463,1204,438,2023,7,4,0,2023-07
2023-07-07,West Bengal,West_District,6135,1385,1533,2760,1349,490,2023,7,4,0,2023-07
2023-07-08,Maharashtra,Maharashtra_District,6558,768,1639,2951,1442,524,2023,7,5,1,2023-07
2023-07-08,Uttar Pradesh,Uttar_District,9024,1753,2256,4060,1985,721,2023,7,5,1,2023-07
2023-07-08,Karnataka,Karnataka_District,4429,1196,1107,1993,974,354,2023,7,5,1,2023-07
2023-07-08,Tamil Nadu,Tamil_District,5828,778,1457,2622,1282,466,2023,7,5,1,2023-07
2023-07-08,Delhi,Delhi_District,2982,879,745,1341,656,238,2023,7,5,1,2023-07
2023-07-08,West Bengal,West_District,3535,686,883,1590,777,282,2023,7,5,1,2023-07
2023-07-09,Maharashtra,Maharashtra_District,6613,1710,1653,2975,1454,529,2023,7,6,1,2023-07
2023-07-09,Uttar Pradesh,Uttar_District,9753,1307,2438,4388,2145,780,2023,7,6,1,2023-07
2023-07-09,Karnataka,Karnataka_District,4823,643,1205,2170,1061,385,2023,7,6,1,2023-07
2023-07-09,Tamil Nadu,Tamil_District,5814,698,1453,2616,1279,465,2023,7,6,1,2023-07
2023-07-09,Delhi,Delhi_District,3068,405,767,1380,674,245,2023,7,6,1,2023-07
2023-07-09,West Bengal,West_District,3569,1063,892,1606,785,285,2023,7,6,1,2023-07
2023-07-10,Maharashtra,Maharashtra_District,10782,2682,2695,4851,2372,862,2023,7,0,0,2023-07
2023-07-10,Uttar Pradesh,Uttar_District,15620,1903,3905,7029,3436,1249,2023,7,0,0,2023-07
2023-07-10,Karnataka,Karnataka_District,7333,1961,1833,3299,1613,586,2023,7,0,0,2023-07
2023-07-10,Tamil Nadu,Tamil_District,8915,2609,2228,4011,1961,713,2023,7,0,0,2023-07
2023-07-10,Delhi,Delhi_District,5092,1311,1273,2291,1120,407,2023,7,0,0,2023-07
2023-07-10,West Bengal,West_District,6538,1402,1634,2942,1438,523,2023,7,0,0,2023-07
2023-07-11,Maharashtra,Maharashtra_District,10711,1676,2677,4819,2356,856,2023,7,1,0,2023-07
2023-07-11,Uttar Pradesh,Uttar_District,15518,3738,3879,6983,3413,1241,2023,7,1,0,2023-07
2023-07-11,Karnataka,Karnataka_District,7849,1798,1962,3532,1726,627,2023,7,1,0,2023-07
2023-07-11,Tamil Nadu,Tamil_District,9289,1104,2322,4180,2043,743,2023,7,1,0,2023-07
2023-07-11,Delhi,Delhi_District,5586,855,1396,2513,1228,446,2023,7,1,0,2023-07
2023-07-11,West Bengal,West_District,6813,1623,1703,3065,1498,545,2023,7,1,0,2023-07
2023-07-12,Maharashtra,Maharashtra_District,10221,2084,2555,4599,2248,817,2023,7,2,0,2023-07
2023-07-12,Uttar Pradesh,Uttar_District,15606,1795,3901,7022,3433,1248,2023,7,2,0,2023-07
2023-07-12,Karnataka,Karnataka_District,8191,1260,2047,3685,1802,655,2023,7,2,0,2023-07
2023-07-12,Tamil Nadu,Tamil_District,9219,1372,2304,4148,2028,737,2023,7,2,0,2023-07
2023-07-12,Delhi,Delhi_District,5023,514,1255,2260,1105,401,2023,7,2,0,2023-07
2023-07-12,West Bengal,West_District,6647,1763,1661,2991,1462,531,2023,7,2,0,2023-07
2023-07-13,Maharashtra,Maharashtra_District,10745,2366,2686,4835,2363,859,2023,7,3,0,2023-07
2023-07-13,Uttar Pradesh,Uttar_District,15391,3404,3847,6925,3386,1231,2023,7,3,0,2023-07
2023-07-13,Karnataka,Karnataka_District,7971,828,1992,3586,1753,637,2023,7,3,0,2023-07
2023-07-13,Tamil Nadu,Tamil_District,9426,1349,2356,4241,2073,754,2023,7,3,0,2023-07
2023-07-13,Delhi,Delhi_District,4727,853,1181,2127,1039,378,2023,7,3,0,2023-07
2023-07-13,West Bengal,West_District,6983,1179,1745,3142,1536,558,2023,7,3,0,2023-07
2023-07-14,Maharashtra,Maharashtra_District,10261,2143,2565,4617,2257,820,2023,7,4,0,2023-07
2023-07-14,Uttar Pradesh,Uttar_District,15940,2078,3985,7173,3506,1275,2023,7,4,0,2023-07
2023-07-14,Karnataka,Karnataka_District,8181,1538,2045,3681,1799,654,2023,7,4,0,2023-07
2023-07-14,Tamil Nadu,Tamil_District,9556,1507,2389,4300,2102,764,2023,7,4,0,2023-07
2023-07-14,Delhi,Delhi_District,5316,1383,1329,2392,1169,425,2023,7,4,0,2023-07
2023-07-14,West Bengal,West_District,6387,1167,1596,2874,1405,510,2023,7,4,0,2023-07
2023-07-15,Maharashtra,Maharashtra_District,5921,971,1480,2664,1302,473,2023,7,5,1,2023-07
2023-07-15,Uttar Pradesh,Uttar_District,8949,2107,2237,4027,1968,715,2023,7,5,1,2023-07
2023-07-15,Karnataka,Karnataka_District,4980,1109,1245,2241,1095,398,2023,7,5,1,2023-07
2023-07-15,Tamil Nadu,Tamil_District,5592,1486,1398,2516,1230,447,2023,7,5,1,2023-07
2023-07-15,Delhi,Delhi_District,2751,356,687,1237,605,220,2023,7,5,1,2023-07
2023-07-15,West Bengal,West_District,4349,1235,1087,1957,956,347,2023,7,5,1,2023-07
2023-07-16,Maharashtra,Maharashtra_District,6405,1156,1601,2882,1409,512,2023,7,6,1,2023-07
2023-07-16,Uttar Pradesh,Uttar_District,9404,2126,2351,4231,2068,752,2023,7,6,1,2023-07
2023-07-16,Karnataka,Karnataka_District,4185,998,1046,1883,920,334,2023,7,6,1,2023-07
2023-07-16,Tamil Nadu,Tamil_District,5228,1070,1307,2352,1150,418,2023,7,6,1,2023-07
2023-07-16,Delhi,Delhi_District,3412,664,853,1535,750,272,2023,7,6,1,2023-07
2023-07-16,West Bengal,West_District,3662,905,915,1647,805,292,2023,7,6,1,2023-07
2023-07-17,Maharashtra,Maharashtra_District,10545,2692,2636,4745,2319,843,2023,7,0,0,2023-07
2023-07-17,Uttar Pradesh,Uttar_District,15948,2561,3987,7176,3508,1275,2023,7,0,0,2023-07
2023-07-17,Karnataka,Karnataka_District,8214,1864,2053,3696,1807,657,2023,7,0,0,2023-07
2023-07-17,Tamil Nadu,Tamil_District,9510,2103,2377,4279,2092,760,2023,7,0,0,2023-07
2023-07-17,Delhi,Delhi_District,5025,1307,1256,2261,1105,402,2023,7,0,0,2023-07
2023-07-17,West Bengal,West_District,6287,847,1571,2829,1383,502,2023,7,0,0,2023-07
2023-07-18,Maharashtra,Maharashtra_District,10664,1576,2666,4798,2346,853,2023,7,1,0,2023-07
2023-07-18,Uttar Pradesh,Uttar_District,15105,3948,3776,6797,3323,1208,2023,7,1,0,2023-07
2023-07-18,Karnataka,Karnataka_District,8289,1805,2072,3730,1823,663,2023,7,1,0,2023-07
2023-07-18,Tamil Nadu,Tamil_District,9187,1397,2296,4134,2021,734,2023,7,1,0,2023-07
2023-07-18,Delhi,Delhi_District,5293,1033,1323,2381,1164,423,2023,7,1,0,2023-07
2023-07-18,West Bengal,West_District,6144,1138,1536,2764,1351,491,2023,7,1,0,2023-07
2023-07-19,Maharashtra,Maharashtra_District,10125,1893,2531,4556,2227,810,2023,7,2,0,2023-07
2023-07-19,Uttar Pradesh,Uttar_District,15906,3478,3976,7157,3499,1272,2023,7,2,0,2023-07
2023-07-19,Karnataka,Karnataka_District,7603,1698,1900,3421,1672,608,2023,7,2,0,2023-07
2023-07-19,Tamil Nadu,Tamil_District,8646,989,2161,3890,1902,691,2023,7,2,0,2023-07
2023-07-19,Delhi,Delhi_District,5097,983,1274,2293,1121,407,2023,7,2,0,2023-07
2023-07-19,West Bengal,West_District,6792,865,1698,3056,1494,543,2023,7,2,0,2023-07
2023-07-20,Maharashtra,Maharashtra_District,9932,2878,2483,4469,2185,794,2023,7,3,0,2023-07
2023-07-20,Uttar Pradesh,Uttar_District,15615,1848,3903,7026,3435,1249,2023,7,3,0,2023-07
2023-07-20,Karnataka,Karnataka_District,8154,1463,2038,3669,1793,652,2023,7,3,0,2023-07
2023-07-20,Tamil Nadu,Tamil_District,9229,1207,2307,4153,2030,738,2023,7,3,0,2023-07
2023-07-20,Delhi,Delhi_District,4965,670,1241,2234,1092,397,2023,7,3,0,2023-07
2023-07-20,West Bengal,West_District,6592,1687,1648,2966,1450,527,2023,7,3,0,2023-07
2023-07-21,Maharashtra,Maharashtra_District,10249,1727,2562,4612,2254,819,2023,7,4,0,2023-07
2023-07-21,Uttar Pradesh,Uttar_District,15438,2050,3859,6947,3396,1235,2023,7,4,0,2023-07
2023-07-21,Karnataka,Karnataka_District,7636,1400,1909,3436,1679,610,2023,7,4,0,2023-07
2023-07-21,Tamil Nadu,Tamil_District,9504,1855,2376,4276,2090,760,2023,7,4,0,2023-07
2023-07-21,Delhi,Delhi_District,4955,973,1238,2229,1090,396,2023,7,4,0,2023-07
2023-07-21,West Bengal,West_District,6878,826,1719,3095,1513,550,2023,7,4,0,2023-07
2023-07-22,Maharashtra,Maharashtra_District,5901,1135,1475,2655,1298,472,2023,7,5,1,2023-07
2023-07-22,Uttar Pradesh,Uttar_District,9745,2375,2436,4385,2143,779,2023,7,5,1,2023-07
2023-07-22,Karnataka,Karnataka_District,5142,858,1285,2313,1131,411,2023,7,5,1,2023-07
2023-07-22,Tamil Nadu,Tamil_District,5844,914,1461,2629,1285,467,2023,7,5,1,2023-07
2023-07-22,Delhi,Delhi_District,2909,838,727,1309,639,232,2023,7,5,1,2023-07
2023-07-22,West Bengal,West_District,3944,685,986,1774,867,315,2023,7,5,1,2023-07
2023-07-23,Maharashtra,Maharashtra_District,6431,1765,1607,2893,1414,514,2023,7,6,1,2023-07
2023-07-23,Uttar Pradesh,Uttar_District,9594,2304,2398,4317,2110,767,2023,7,6,1,2023-07
2023-07-23,Karnataka,Karnataka_District,4432,486,1108,1994,975,354,2023,7,6,1,2023-07
2023-07-23,Tamil Nadu,Tamil_District,5083,1399,1270,2287,1118,406,2023,7,6,1,2023-07
2023-07-23,Delhi,Delhi_District,3151,508,787,1417,693,252,2023,7,6,1,2023-07
2023-07-23,West Bengal,West_District,3698,938,924,1664,813,295,2023,7,6,1,2023-07
2023-07-24,Maharashtra,Maharashtra_District,10571,1906,2642,4756,2325,845,2023,7,0,0,2023-07
2023-07-24,Uttar Pradesh,Uttar_District,15691,1972,3922,7060,3452,1255,2023,7,0,0,2023-07
2023-07-24,Karnataka,Karnataka_District,7605,1850,1901,3422,1673,608,2023,7,0,0,2023-07
2023-07-24,Tamil Nadu,Tamil_District,8928,2022,2232,4017,1964,714,2023,7,0,0,2023-07
2023-07-24,Delhi,Delhi_District,5030,1366,1257,2263,1106,402,2023,7,0,0,2023-07
2023-07-24,West Bengal,West_District,6742,1302,1685,3033,1483,539,2023,7,0,0,2023-07
2023-07-25,Maharashtra,Maharashtra_District,10637,1569,2659,4786,2340,850,2023,7,1,0,2023-07
2023-07-25,Uttar Pradesh,Uttar_District,15577,3746,3894,7009,3426,1246,2023,7,1,0,2023-07
2023-07-25,Karnataka,Karnataka_District,8240,842,2060,3708,1812,659,2023,7,1,0,2023-07
2023-07-25,Tamil Nadu,Tamil_District,9521,1005,2380,4284,2094,761,2023,7,1,0,2023-07
2023-07-25,Delhi,Delhi_District,5282,1388,1320,2376,1162,422,2023,7,1,0,2023-07
2023-07-25,West Bengal,West_District,6465,1622,1616,2909,1422,517,2023,7,1,0,2023-07
2023-07-26,Maharashtra,Maharashtra_District,10367,2845,2591,4665,2280,829,2023,7,2,0,2023-07
2023-07-26,Uttar Pradesh,Uttar_District,15501,2153,3875,6975,3410,1240,2023,7,2,0,2023-07
2023-07-26,Karnataka,Karnataka_District,7959,1108,1989,3581,1750,636,2023,7,2,0,2023-07
2023-07-26,Tamil Nadu,Tamil_District,9152,1197,2288,4118,2013,732,2023,7,2,0,2023-07
2023-07-26,Delhi,Delhi_District,4934,677,1233,2220,1085,394,2023,7,2,0,2023-07
2023-07-26,West Bengal,West_District,6929,1087,1732,3118,1524,554,2023,7,2,0,2023-07
2023-07-27,Maharashtra,Maharashtra_District,10089,1230,2522,4540,2219,807,2023,7,3,0,2023-07
2023-07-27,Uttar Pradesh,Uttar_District,15465,3302,3866,6959,3402,1237,2023,7,3,0,2023-07
2023-07-27,Karnataka,Karnataka_District,7840,2052,1960,3528,1724,627,2023,7,3,0,2023-07
2023-07-27,Tamil Nadu,Tamil_District,9350,1845,2337,4207,2057,748,2023,7,3,0,2023-07
2023-07-27,Delhi,Delhi_District,4856,488,1214,2185,1068,388,2023,7,3,0,2023-07
2023-07-27,West Bengal,West_District,6220,1498,1555,2799,1368,497,2023,7,3,0,2023-07
2023-07-28,Maharashtra,Maharashtra_District,10517,2240,2629,4732,2313,841,2023,7,4,0,2023-07
2023-07-28,Uttar Pradesh,Uttar_District,15689,3902,3922,7060,3451,1255,2023,7,4,0,2023-07
2023-07-28,Karnataka,Karnataka_District,7702,1798,1925,3465,1694,616,2023,7,4,0,2023-07
2023-07-28,Tamil Nadu,Tamil_District,9180,1952,2295,4131,2019,734,2023,7,4,0,2023-07
2023-07-28,Delhi,Delhi_District,5437,1578,1359,2446,1196,434,2023,7,4,0,2023-07
2023-07-28,West Bengal,West_District,6033,1546,1508,2714,1327,482,2023,7,4,0,2023-07
2023-07-29,Maharashtra,Maharashtra_District,5940,1220,1485,2673,1306,475,2023,7,5,1,2023-07
2023-07-29,Uttar Pradesh,Uttar_District,9155,1646,2288,4119,2014,732,2023,7,5,1,2023-07
2023-07-29,Karnataka,Karnataka_District,4534,751,1133,2040,997,362,2023,7,5,1,2023-07
2023-07-29,Tamil Nadu,Tamil_District,5934,693,1483,2670,1305,474,2023,7,5,1,2023-07
2023-07-29,Delhi,Delhi_District,3589,550,897,1615,789,287,2023,7,5,1,2023-07
2023-07-29,West Bengal,West_District,4262,607,1065,1917,937,340,2023,7,5,1,2023-07
2023-07-30,Maharashtra,Maharashtra_District,6526,1302,1631,2936,1435,522,2023,7,6,1,2023-07
2023-07-30,Uttar Pradesh,Uttar_District,9796,2169,2449,4408,2155,783,2023,7,6,1,2023-07
2023-07-30,Karnataka,Karnataka_District,4354,1031,1088,1959,957,348,2023,7,6,1,2023-07
2023-07-30,Tamil Nadu,Tamil_District,5001,692,1250,2250,1100,400,2023,7,6,1,2023-07
2023-07-30,Delhi,Delhi_District,3450,990,862,1552,759,276,2023,7,6,1,2023-07
2023-07-30,West Bengal,West_District,4084,860,1021,1837,898,326,2023,7,6,1,2023-07
2023-07-31,Maharashtra,Maharashtra_District,10805,3086,2701,4862,2377,864,2023,7,0,0,2023-07
2023-07-31,Uttar Pradesh,Uttar_District,15590,3914,3897,7015,3429,1247,2023,7,0,0,2023-07
2023-07-31,Karnataka,Karnataka_District,7492,1531,1873,3371,1648,599,2023,7,0,0,2023-07
2023-07-31,Tamil Nadu,Tamil_District,9256,2135,2314,4165,2036,740,2023,7,0,0,2023-07
2023-07-31,Delhi,Delhi_District,4975,770,1243,2238,1094,398,2023,7,0,0,2023-07
2023-07-31,West Bengal,West_District,6382,1262,1595,2871,1404,510,2023,7,0,0,2023-07
2023-08-01,Maharashtra,Maharashtra_District,7877,1824,1969,3544,1732,630,2023,8,1,0,2023-08
2023-08-01,Uttar Pradesh,Uttar_District,11766,2280,2941,5294,2588,941,2023,8,1,0,2023-08
2023-08-01,Karnataka,Karnataka_District,5587,1452,1396,2514,1229,446,2023,8,1,0,2023-08
2023-08-01,Tamil Nadu,Tamil_District,7067,1680,1766,3180,1554,565,2023,8,1,0,2023-08
2023-08-01,Delhi,Delhi_District,4240,1135,1060,1908,932,339,2023,8,1,0,2023-08
2023-08-01,West Bengal,West_District,5243,1496,1310,2359,1153,419,2023,8,1,0,2023-08
2023-08-02,Maharashtra,Maharashtra_District,7840,1617,1960,3528,1724,627,2023,8,2,0,2023-08
2023-08-02,Uttar Pradesh,Uttar_District,11545,3454,2886,5195,2539,923,2023,8,2,0,2023-08
2023-08-02,Karnataka,Karnataka_District,5975,1343,1493,2688,1314,478,2023,8,2,0,2023-08
2023-08-02,Tamil Nadu,Tamil_District,6893,1359,1723,3101,1516,551,2023,8,2,0,2023-08
2023-08-02,Delhi,Delhi_District,3687,1094,921,1659,811,294,2023,8,2,0,2023-08
2023-08-02,West Bengal,West_District,4505,1093,1126,2027,991,360,2023,8,2,0,2023-08
2023-08-03,Maharashtra,Maharashtra_District,7796,981,1949,3508,1715,623,2023,8,3,0,2023-08
2023-08-03,Uttar Pradesh,Uttar_District,11918,2483,2979,5363,2621,953,2023,8,3,0,2023-08
2023-08-03,Karnataka,Karnataka_District,6118,1297,1529,2753,1345,489,2023,8,3,0,2023-08
2023-08-03,Tamil Nadu,Tamil_District,6656,1631,1664,2995,1464,532,2023,8,3,0,2023-08
2023-08-03,Delhi,Delhi_District,4300,654,1075,1935,946,344,2023,8,3,0,2023-08
2023-08-03,West Bengal,West_District,4706,1349,1176,2117,1035,376,2023,8,3,0,2023-08
2023-08-04,Maharashtra,Maharashtra_District,8130,1982,2032,3658,1788,650,2023,8,4,0,2023-08
2023-08-04,Uttar Pradesh,Uttar_District,11972,3076,2993,5387,2633,957,2023,8,4,0,2023-08
2023-08-04,Karnataka,Karnataka_District,6473,873,1618,2912,1424,517,2023,8,4,0,2023-08
2023-08-04,Tamil Nadu,Tamil_District,6964,1529,1741,3133,1532,557,2023,8,4,0,2023-08
2023-08-04,Delhi,Delhi_District,3783,540,945,1702,832,302,2023,8,4,0,2023-08
2023-08-04,West Bengal,West_District,5284,744,1321,2377,1162,422,2023,8,4,0,2023-08
2023-08-05,Maharashtra,Maharashtra_District,4762,1282,1190,2142,1047,380,2023,8,5,1,2023-08
2023-08-05,Uttar Pradesh,Uttar_District,7207,2149,1801,3243,1585,576,2023,8,5,1,2023-08
2023-08-05,Karnataka,Karnataka_District,3737,660,934,1681,822,298,2023,8,5,1,2023-08
2023-08-05,Tamil Nadu,Tamil_District,4561,799,1140,2052,1003,364,2023,8,5,1,2023-08
2023-08-05,Delhi,Delhi_District,2818,377,704,1268,619,225,2023,8,5,1,2023-08
2023-08-05,West Bengal,West_District,3140,614,785,1413,690,251,2023,8,5,1,2023-08
2023-08-06,Maharashtra,Maharashtra_District,4553,839,1138,2048,1001,364,2023,8,6,1,2023-08
2023-08-06,Uttar Pradesh,Uttar_District,7436,1425,1859,3346,1635,594,2023,8,6,1,2023-08
2023-08-06,Karnataka,Karnataka_District,3871,995,967,1741,851,309,2023,8,6,1,2023-08
2023-08-06,Tamil Nadu,Tamil_District,3730,441,932,1678,820,298,2023,8,6,1,2023-08
2023-08-06,Delhi,Delhi_District,2633,300,658,1184,579,210,2023,8,6,1,2023-08
2023-08-06,West Bengal,West_District,3230,878,807,1453,710,258,2023,8,6,1,2023-08
2023-08-07,Maharashtra,Maharashtra_District,8356,2032,2089,3760,1838,668,2023,8,0,0,2023-08
2023-08-07,Uttar Pradesh,Uttar_District,11883,2693,2970,5347,2614,950,2023,8,0,0,2023-08
2023-08-07,Karnataka,Karnataka_District,5578,1226,1394,2510,1227,446,2023,8,0,0,2023-08
2023-08-07,Tamil Nadu,Tamil_District,6871,1455,1717,3091,1511,549,2023,8,0,0,2023-08
2023-08-07,Delhi,Delhi_District,3672,803,918,1652,807,293,2023,8,0,0,2023-08
2023-08-07,West Bengal,West_District,4574,966,1143,2058,1006,365,2023,8,0,0,2023-08
2023-08-08,Maharashtra,Maharashtra_District,8006,1757,2001,3602,1761,640,2023,8,1,0,2023-08
2023-08-08,Uttar Pradesh,Uttar_District,11805,1485,2951,5312,2597,944,2023,8,1,0,2023-08
2023-08-08,Karnataka,Karnataka_District,5546,647,1386,2495,1220,443,2023,8,1,0,2023-08
2023-08-08,Tamil Nadu,Tamil_District,7153,948,1788,3218,1573,572,2023,8,1,0,2023-08
2023-08-08,Delhi,Delhi_District,4116,747,1029,1852,905,329,2023,8,1,0,2023-08
2023-08-08,West Bengal,West_District,4611,633,1152,2074,1014,368,2023,8,1,0,2023-08
2023-08-09,Maharashtra,Maharashtra_District,7523,1413,1880,3385,1655,601,2023,8,2,0,2023-08
2023-08-09,Uttar Pradesh,Uttar_District,12476,2979,3119,5614,2744,998,2023,8,2,0,2023-08
2023-08-09,Karnataka,Karnataka_District,6320,684,1580,2844,1390,505,2023,8,2,0,2023-08
2023-08-09,Tamil Nadu,Tamil_District,6879,1517,1719,3095,1513,550,2023,8,2,0,2023-08
2023-08-09,Delhi,Delhi_District,4025,547,1006,1811,885,322,2023,8,2,0,2023-08
2023-08-09,West Bengal,West_District,5347,1409,1336,2406,1176,427,2023,8,2,0,2023-08
2023-08-10,Maharashtra,Maharashtra_District,8090,1361,2022,3640,1779,647,2023,8,3,0,2023-08
2023-08-10,Uttar Pradesh,Uttar_District,11613,2650,2903,5225,2554,929,2023,8,3,0,2023-08
2023-08-10,Karnataka,Karnataka_District,6327,903,1581,2847,1391,506,2023,8,3,0,2023-08
2023-08-10,Tamil Nadu,Tamil_District,6792,1805,1698,3056,1494,543,2023,8,3,0,2023-08
2023-08-10,Delhi,Delhi_District,3766,513,941,1694,828,301,2023,8,3,0,2023-08
2023-08-10,West Bengal,West_District,5359,1292,1339,2411,1178,428,2023,8,3,0,2023-08
2023-08-11,Maharashtra,Maharashtra_District,8163,1305,2040,3673,1795,653,2023,8,4,0,2023-08
2023-08-11,Uttar Pradesh,Uttar_District,12318,2601,3079,5543,2709,985,2023,8,4,0,2023-08
2023-08-11,Karnataka,Karnataka_District,6311,668,1577,2839,1388,504,2023,8,4,0,2023-08
2023-08-11,Tamil Nadu,Tamil_District,6584,1122,1646,2962,1448,526,2023,8,4,0,2023-08
2023-08-11,Delhi,Delhi_District,4427,1190,1106,1992,973,354,2023,8,4,0,2023-08
2023-08-11,West Bengal,West_District,5431,1444,1357,2443,1194,434,2023,8,4,0,2023-08
2023-08-12,Maharashtra,Maharashtra_District,5107,598,1276,2298,1123,408,2023,8,5,1,2023-08
2023-08-12,Uttar Pradesh,Uttar_District,6836,931,1709,3076,1503,546,2023,8,5,1,2023-08
2023-08-12,Karnataka,Karnataka_District,3947,581,986,1776,868,315,2023,8,5,1,2023-08
2023-08-12,Tamil Nadu,Tamil_District,4019,1067,1004,1808,884,321,2023,8,5,1,2023-08
2023-08-12,Delhi,Delhi_District,2677,303,669,1204,588,214,2023,8,5,1,2023-08
2023-08-12,West Bengal,West_District,3012,774,753,1355,662,240,2023,8,5,1,2023-08
2023-08-13,Maharashtra,Maharashtra_District,4633,523,1158,2084,1019,370,2023,8,6,1,2023-08
2023-08-13,Uttar Pradesh,Uttar_District,6826,1587,1706,3071,1501,546,2023,8,6,1,2023-08
2023-08-13,Karnataka,Karnataka_District,3119,809,779,1403,686,249,2023,8,6,1,2023-08
2023-08-13,Tamil Nadu,Tamil_District,3948,498,987,1776,868,315,2023,8,6,1,2023-08
2023-08-13,Delhi,Delhi_District,2284,471,571,1027,502,182,2023,8,6,1,2023-08
2023-08-13,West Bengal,West_District,3471,420,867,1561,763,277,2023,8,6,1,2023-08
